Id	Handle	Title as Cymraeg	Title as English	Subtitle as Cymraeg	Subtitle as English	Emojis	Tags	Email	Phone Global Prefix	Phone Local Prefix	Phone Base	Website URL	Facebook URL	Instagram URL	YouTube URL	TikTok URL	Twitter URL	Street	City/Town/Etc	District/County/Etc	Province/State/Etc	Postcode	Country Code	Latitude	Longitude
f4af0eb9e0da0da6ae2b2e331b7f9b53	penglais-woods-walk		Penglais Woods Walk - 2.1 km	Mae hwn yn llwybr coetir braf a hawdd trwy Penglais Woods, sy'n arbennig o brydferth yn y gwanwyn pan fydd y clychau glas yn carpedu llawr y goedwig. Mae'r llwybr yn dechrau gydag esgyniad, ond yn fuan yn lefelu allan wrth i chi archwilio'r coetir. Mae'n cynnig golygfeydd gwych o'r arfordir cyn mynd yn ôl i lawr i ben y llwybr.	This is a nice and easy woodland trail through Penglais Woods, which is particularly beautiful in spring when the bluebells carpet the forest floor. The trail starts with an ascent, but soon levels out as you explore the woodland. It offers some great views of the coast before heading back down to the trailhead.	🏞🥾						https://www.alltrails.com/en-gb/trail/wales/ceredigion/penglais-woods													
e87baf19ee85fa4c747baf0e15651eff	river-rheidol-path-walk		River Rheidol Path Walk - 5.8 km			🏞🥾						https://www.alltrails.com/en-gb/trail/wales/ceredigion/river-rheidol-path													
93c6deba3f538b3ae1e348988b61ef87	twmpathaberystwyth		Twmpath Aberystwyth	Ni yw band gwerin 'Twmpath Aberystwyth'. Croeso i'n tudalen facebook! Rydym yn cynnal twmpath misol (dawns werin Gymreig) yn Neuadd Buarth. Mynediad am ddim, cyfraniad gwirfoddol. Dewch draw i ymuno yn y dawnsio!	We are the 'Twmpath Aberystwyth' folk band. Welcome to our facebook page! We hold a monthly twmpath (Welsh folk dance) at Buarth Hall. Free entry, voluntary donation. Come along and join in the dancing!	🎸			44	0			https://facebook.com/twmpathaberystwyth					Buarth Hall, Stanley Rd	Aberystwyth	Ceredigion	Wales	SY23 1LB	UK	52.4142308	-4.0788701
21f08ec78e5c29c17b05e2a667a60b3f	aberystwythsilverband		Aberystwyth Silver Band	Band Pres Traddodiadol	Traditional Brass Band	🎸		aberystwythsilverband@gmail.com	44	0		https://www.aberystwythsilverband.co.uk/	https://facebook.com/AberystwythSilverBand	https://instagram.com/aberystwythsilverband					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
b2a5e08d7902a5b10e7401ad918daaf2	eastgatedentalaber		Eastgate Dental Aberystwyth	👄 Deintyddiaeth gosmetig | 👑 Deintyddiaeth mewnblaniadau | 🦷 Sythu dannedd | 🌟 Bondio cyfansawdd | 🔥 Gwynnu dannedd	👄 Cosmetic dentistry | 👑 Implant dentistry | 🦷 Teeth straightening | 🌟 Composite bonding | 🔥 Teeth whitening	🌼🦷		enquiries@eastgatedental.org.uk	44	0	1970 612457	https://eastgatedental.org.uk/	https://facebook.com/profile.php?id=100063568179843	https://instagram.com/eastgatedentalaber				29 Eastgate	Aberystwyth	Ceredigion	Wales	SY23 2AR	UK	52.4150083	-4.0859299
9bb81021c99e65755cb6d4a4cf0f4bf9	churchsurgery	Meddygfar Llan	Church Surgery	Meddygfa a Fferyllfa	GP Surgery & Pharmacy	🌼🏥💊		enquiries.w92014@wales.nhs.uk	44	0	1970 624855	https://churchsurgery.com	https://facebook.com/churchsurgery					Portland Street	Aberystwyth	Ceredigion	Wales	SY23 2DX	UK	52.4163831	-4.0833084
9d89c1ce1f57214999a737f51ebf2d79	louisejaggerreflexology		Louise Jagger Advanced Clinical Reflexology	Adweitheg glinigol ofalgar a chyfannol yn Aberystwyth a Gorllewin Cymru	Caring and holistic clinical reflexology in Aberystwyth and West Wales	🌼👩‍⚕️		louise@louisejaggerreflexology.co.uk	44	0	7931 568585	https://louisejaggerreflexology.co.uk/	https://facebook.com/people/Louise-Jagger-Advanced-Clinical-Reflexology/100093698907582/					Trewylan, Brynymor Road	Aberystwyth	Ceredigion	Wales	SY23 2HX	UK	52.4229027	-4.0802548
9e515e766fbe5a5d3d828e5c4ec9319d	naturesdivineoils		Natures Divine Oils	Rwy'n arwain y rhai sy'n barod i wneud newid iach yn eu ffordd o fyw, + patrymau gwaith (pe dymunwch), i greu ysbrydoliaeth + cysylltiad sy'n arwain at well iechyd, ynghyd â'r boddhad twymgalon o alinio â hyblygrwydd + rhyddid wrth helpu eraill.	I guide those who are ready to make a healthy change in lifestyle, +work patterns(should you wish), to create inspiration+connection leading to better health, plus the heartfelt satisfaction of aligning with flexibility + freedom whilst helping others.	🌼👩‍⚕️		natures_divineoils@hotmail.com	44	0		https://www.naturesdivineoils.com/							Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
21dcce1cf2c584b81bcd2e29cb316bf2	gofitwitharwa		GoFit with Arwa	Mae Arwa Zakir yn hyfforddwr ffitrwydd profiadol sy'n arbenigo mewn colli pwysau, adeiladu cryfder, a hyfforddiant ffitrwydd i fenywod, gan gynnwys mamau ôl-enedigol, gyda dosbarthiadau personol a stiwdio, gan gynnwys Cardio Kickboxing, Hyfforddiant Cryfder, Power Yoga, Iron Yoga, Yoga Llif, Erobeg , a CrossFit.	Arwa Zakir is an experienced fitness instructor specializing in weight loss, strength building, and fitness training for women, including postpartum moms, with in-person & studio classes, including Cardio Kickboxing, Strength Training, Power Yoga, Iron Yoga, Yoga Flow, Aerobics, and CrossFit.	🌼💪		Gofit.arwa@gmail.com	44	0	7487 811503	https://gofitwitharwa.business.site	https://www.facebook.com/profile.php?id=61563550531923	https://instagram.com/gofit.arwa/	https://www.youtube.com/@gofitwitharwa	https://www.tiktok.com/@gofitwitharwa			Aberystwyth	Ceredigion	Wales	SY23 1DW	UK		
9c01f1e12d5a8977ce2610c484fbc91e	homecafeaberystwyth		Home Cafe	Mae ein caffi, sy'n swatio yn Aberystwyth, yn cynnwys dau lawr ac ardal eistedd awyr agored swynol, gan greu'r lleoliad perffaith ar gyfer unigolion, cyplau a theuluoedd.	Our cafe, nestled in Aberystwyth, features two floors and a charming outdoor seating area, creating the perfect setting for individuals, couples, and families.	💧🍅☕️🍽		info@homecafe.uk	44	0	1970 617513	https://homecafe.uk/	https://facebook.com/p/Home-cafe-restaurant-100062145506862/					11 Pier St	Aberystwyth	Ceredigion	Wales	SY23 2LN	UK	52.4145753	-4.0860783
78ef336f3dcd60a4d4daf39cce364dd8	aberlock		Aberlock Locksmith 	Mae Aberlock yn darparu gwasanaethau saer cloeon proffesiynol o ansawdd uchel i gwsmeriaid domestig a masnachol.	Aberlock provides high quality and professional Locksmith services for domestic and commercial customers.				44	0	7453 819891	https://www.aberlock.com	https://facebook.com/ABERLOCK					Market Hall, Great Darkgate St	Aberystwyth	Ceredigion	Wales	SY23 1DW	UK	52.4140098	-4.0869622
cdd48cbf82445bb8ed98d287931634b7	mountainwarehouse		Mountain Warehouse	Chwaraeon, gwersylla, a dillad ac offer awyr agored.	Sports, camping, and outdoor clothes and equipment.	🛍🎽		info@mountainwarehouse.com	44	0		https://www.mountainwarehouse.com/	https://facebook.com/MountainWarehouse	https://www.instagram.com/mountainwarehouse/					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
9f54ad1e8462e1d9cd44fc0cee51eaf2	trespass		Trespass	Cadwyn awyr agored arbenigol sy'n gwerthu dillad, offer chwaraeon a gwersylla, gan gynnwys ategolion.	Specialist outdoor chain selling clothing, sport & camping gear, including accessories.	🛍🎽		support@trespass.zendesk.com	44	0	1970 627338		https://facebook.com/trespass					37-39 Terrace Rd	Aberystwyth	Ceredigion	Wales	SY23 2AE	UK	52.4158186	-4.0832666
f719136c86ebc7e2b5f24868c79ff920	llewduaberystwyth	Yr Hen Lew Du	The Old Black Lion	Bar, Byrgyrs, Ffris wedi'u Llwytho, Bwyd Cartref	Bar, Burgers, Loaded Fries, Homecooked Food	💧☕🍅🍽🍔		​ yrhenlewduaberystwyth@gmail.com	44	0	1970 615378  	https://www.yrhenlewduaberystwyth.com	https://facebook.com/llewduaberystwyth	https://instagram.com/llewduaberystwyth				14-16 Bridge St	Aberystwyth	Ceredigion	Wales	SY23 1PZ	UK	52.4134514	-4.0855809
57c8b6d09c248ceef4284c4b153b3ef0	kittyfisheraberystwyth		Kitty Fisher	Mae ein dewis yn cynnwys bagiau llaw, pyrsiau, waledi ac ategolion ar gyfer pob oed. Yn angerddol mewn cadw siopau stryd fawr.	Our range includes handbags, purses, wallets and accessories for all ages. Passionate in retaining high street shops.	🛍👛			44	0			https://facebook.com/profile.php?id=100078883717326	https://instagram.com/kittyfisheraberystwyth					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
1c40bce00a4bd4a9576fcec3de891534	coastalantiques.co.uk		Coastal Antiques & Vintage Clothing	Dau lawr o Hen Bethau, Dodrefn ac Eitemau Addurnol ar gyfer eich cartref a'ch gardd. Yn ogystal â dewis mawr o ddillad ac ategolion vintage fforddiadwy o safon.	Two floors of Antiques, Furniture & Decorative items for your home & garden. Plus a large selection of quality, affordable vintage clothing and accessories.	🛍🕰👚		info@coastalantiques.co.uk	44	0	01970 358100	https://coastalantiques.co.uk/	https://facebook.com/coastalanqiques	https://instagram.com/coastalantiques				23 Bridge Street	Aberystwyth	Ceredigion	Wales	SY23 1PZ	UK	52.4133042	-4.0858229
70b8a0085ca39e879e699e160e36c77b	hartshideawayaberystwyth		Hart's Hideaway						44	0				https://instagram.com/harts_hideaway_aberystwyth					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
7914892e06fe8cc948bf6206bab76723	pobpawendoggroomingaberystwyth		Pob Pawen Dog Grooming						44	0			https://facebook.com/profile.php?id=100092216829478						Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
c4db1264ac1391795ec0584e81b9b74f	orielybont		Oriel y Bont	Oriel Gelf a Fframio Lluniau	Art Gallery and Picture Framing	🛍🖼		enquiries@orielybont.co.uk	44	0	1970 627307	https://www.orielybont.co.uk/	https://facebook.com/OrielyBont					4 Bridge St	Aberystwyth	Ceredigion	Wales	SY23 1PY	UK	52.4142774	-4.0861162
d95cd131609f15ccc12dea7c411414dc	cerddystwythmusicshop		Cerdd Ystwyth Music	Siop gerddoriaeth annibynnol, yn gwerthu cerddoriaeth ddalen Gymreig a chyffredinol, recordiadau, llyfrau ac offerynnau, wedi'i lleoli yn Aberystwyth.	An independent music shop, selling both Welsh and general sheet music, recordings, books and instruments, based in Aberystwyth.	🛍🎵			44	0	1970 623382	http://www.cerddystwyth.co.uk/	https://facebook.com/groups/117792001568290	https://instagram.com/cerddystwythmusicshop/			https://twitter.com/CerddYstwyth	7 Portland St	Aberystwyth	Ceredigion	Wales	SY23 2DT	UK	52.4159435	-4.0838739
6b371cbcea2129ece44fbdaa0da8445d	gameparkaberystwyth		Gamepark	Ni yw stociwr mwyaf Aber o’r holl gemau bwrdd, gemau cardiau a gemau pen bwrdd, fel Warhammer.	We are Aber’s biggest stockist of all board games, card games and tabletop games, like Warhammer.	🛍🎲🃏		abergamepark@outlook.com	44	0	1970 624900	https://abergamepark.co.uk	https://facebook.com/aberGamepark/	https://instagram.com/gamepark_aberystwyth/				2 Northgate Street	Aberystwyth	Ceredigion	Wales	SY23	UK	52.4160283	-4.0799119
caabe1a75208dce2716428c6ee7dc690	ripridewear		Rip Ride Wear					Rip-ridewear@europe.com	44	0	1970 358220	http://www.rip-ride.store/	https://facebook.com/ripridewear1	https://instagram.com/ripridewear				7 Eastgate	Aberystwyth	Ceredigion	Wales	SY23	UK	52.4155004	-4.0849742
ece7be2ef70e369431e76a2942c4f464	helmsmanguesthouse		Helmsman Guesthouse	Gwely a Brecwast ar y prif bromenâd. Golygfeydd o'r môr ac mae gan bob ystafell en-suite	Bed & Breakfast on the main promenade. Sea views and all rooms have en-suite	🏫🛎		bookings@helmsmanguesthouse.co.uk	44	0	1970 624132 	https://helmsmanguesthouse.co.uk/	https://www.facebook.com/helmsman.guesthouse	https://instagram.com/helmsmanguesthouse				43 Marine Terrace	Aberystwyth	Ceredigion	Wales	SY23 2BX	UK	52.4181053	-4.0840396
c89ef32a921118f2d936211283240729	harmonyoftheheart		Louise Hurford	Ioga ac Encil, Tylino Shiatsu. Canolbarth Cymru.	Yoga & Retreats, Shiatsu Massage. Mid Wales.	🌼🧘	#yoga #retreats #shiatsu #hotstonemassage #harmonyoftheheart		44	0		http://www.harmonyoftheheart.co.uk/		https://instagram.com/harmonyoftheheart				Bow Street	Aberystwyth	Ceredigion	Wales	SY24	UK	52.44217	-4.0281019
55b230cca1611ee926a431f99b2698a0	tesco		Tesco	Siop fwyd	Grocery Store	🍅🛒🛍🏬			44	0	345 610 6735	https://tesco.co.uk	https://facebook.com/tesco	https://instagram.com/tescofood/				Park Ave	Aberystwyth	Ceredigion	Wales	SY23 1PB	UK	52.4122989	-4.0813196
4fa2fac216ca83f1815026c09a243862			Tesco Express	Siop fwyd	Grocery Store	🍅🛒																			
3ae3c42ceff6d4c335ad667c19cf9633	marksandspencer		Marks & Spencer	Siop Groser a Siop Adrannol	Grocery Store & Department Store	🍅🛒🛍🏬			44	0	020 7409 1708	https://www.marksandspencer.com/	https://facebook.com/pages/Marks-Spencer/153965327956847	https://instagram.com/marksandspencer/					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
63fef9c0a13bc5801d376ef3c976a7e2			Spar	Siop Groser	Grocery Store	🍅🛒																			
baf832157237ac74809e6386629734b7	hannahbuckbodypiercing		Hannah Buck Body Piercing	Tyllu'r corff proffesiynol a storfa gemwaith 💎 Titaniwm gradd mewnblaniad ac aur 14ct+ 💎	Professional body piercing & jewellery store 💎 Implant grade titanium and 14ct+ gold 💎	🌼🦋			44	0		https://www.hannahbuck.co.uk/	https://facebook.com/hannahbuckbodypiercing	https://instagram.com/hannahbuck_bodypiercing				Baker Street Studio, 4 Baker Street	Aberystwyth	Ceredigion	Wales	SY23 2BJ	UK	52.4154093	-4.0842558
56e9e0f49a6e23aac629fe3731c86a54	leandashairandbeauty		Leanda's Hair & Beauty	Salon Gwallt a Harddwch yn Aberystwyth	Hair & Beauty salon in Aberystwyth	🌼💇			44	0	1970 624170		https://facebook.com/Leandasutton1/	https://instagram.com/leandashairandbeauty				17 Northgate Street	Aberystwyth	Ceredigion	Wales	SY23	UK	52.4159755	-4.078413
e5945b5df85711e279d7eb8a13b43e9e	orionharthealth		Orion Hart Health	Uwchraddio'ch iechyd + Trawsnewid eich corff + Gwella'ch symudedd	Upgrade your health + Transform your physique + Enhance your mobility	🌼💪		orionharthealth@gmail.com	44	0	7422 937141	https://www.orionharthealth.co.uk	https://facebook.com/profile.php?id=100064048743288	https://instagram.com/orionharthealth				SY23	Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
ce9089d43b87bf756e78a32e0bb817c5	bethandaviesfitness		Bethan Davies Fitness	Hyfforddwr Personol a hyfforddwr iechyd a ffitrwydd Ar-lein.	Personal Trainer and Online health and fitness coach.	🌼💪🧘		support@bethandaviesfitness.com	44	0		https://bethandaviesfitness.com/	https://facebook.com/bethdfitness/	https://instagram.com/bethandavies_fitness/					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
865e921d4e954092e2573a027a2f9fb7	ceredigion.ac.uk	Coleg Ceredigion	Ceredigion College	Coleg AB gyda champysau yn Aberystwyth ac Aberteifi.	FE college with campuses in Aber & Cardigan.	🎓		enquiries@ceredigion.ac.uk	44	0	1970 639700	https://ceredigion.ac.uk	https://facebook.com/colegceredigion						Llanbadarn Fawr, Aberystwyth	Ceredigion	Wales			52.410101	-4.0588179
c3dec682eabd07b63396972b061901c9	rbhfitness		Rachel Hubbard Fitness	Cyngor dibynadwy i roi hwb i'ch hyder ffitrwydd. Arbenigwr yn y Diwydiant Menopos a Pilates. Cymeradwywyd gan CIMSPA.	Reliable advice to boost your fitness confidence. Menopause & Pilates Industry Expert. CIMSPA endorsed.	🌼💪		rbhfitnesswales@gmail.com	44	0	7967 045322	https://www.rbhfitness.co.uk/	https://facebook.com/rbhfitness	https://instagram.com/rbhfitness	https://www.youtube.com/@rachelhubbard-rbhfitness5842				Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
1e845267dbd288468f064b92cff83c78	prettylittlethings.aberystwyth		Pretty Little Things	Gwneuthurwr gemwaith o ganolbarth Cymru. Fforiwr a thrôr gydol oes.	Jewellery maker based in Mid Wales. Explorer and lifelong beachcomber.	🛍💎		prettylittlethings.aberystwyth@gmail.com	44	0		https://www.prettylittlethings-aberystwyth.com		https://instagram.com/prettylittlethings.aberystwyth/					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
2c0ba10c4de33333093be3383e7c32ba	silverfernglamping		Silver Fern Glamping	Cytiau Bugeiliaid Moethus arobryn yng Ngorllewin Cymru	Award winning Luxury Shepherds Huts in West Wales	🏞🏕			44	0	7392 075907	https://silverfernglamping.com/	https://facebook.com/silverfernglamping	https://instagram.com/silverfernglamping				Sunny Hill, LLanfarian	Aberystwyth	Ceredigion	Wales	SY23 4QG	UK	52.4138472	-4.0736454
c4a7540e88781c41249fc557a07f08f4	caffenero.com		Caffè Nero	Y Cwmni Coffi Eidalaidd	The Italian Coffee Company	💧☕			44	0		https://www.caffenero.com/	https://facebook.com/caffenero	https://instagram.com/caffenero/				25 Great Darkgate St	Aberystwyth	Ceredigion	Wales	SY23 1DE	UK	52.4146456	-4.0849364
0b2dc70f4d599096a311acea819ff50d	matalan.co.uk		Matalan	Teulu. Ffasiwn. Cartref. (A'r holl anhrefn rhwng x)	Family. Fashion. Home. (And all the chaos in between x)	🛍🏬			44	0	333 004 4444		https://facebook.com/shopmatalan				https://twitter.com/Matalan	Ystwyth Retail Park, 3 Park Ave	Aberystwyth	Ceredigion	Wales	SY23 1PG	UK	52.4123021	-4.0804431
c687d600e2b24719d44a323b2a62a4b4	cafeangola	Caffi Celf Angola	Angola Art Cafe	Caffi celf agos-atoch, adwerthu ac oriel yn canolbwyntio ar gelf ac artistiaid lleol.	Intimate art cafe, retail and gallery space focused on local art and artists.	💧☕🫖🖼		info@cafeangola.co.uk	44	0	7956 322005	https://cafeangola.co.uk	https://facebook.com/p/Angola-Art-Cafe-100095381149870/	https://instagram.com/cafe_angola/				9 Cambrian Pl	Aberystwyth	Ceredigion	Wales	SY23 1NT	UK	52.4145166	-4.0830723
428037cc4bb1020d12ca97fb9e4137c0	dawnswelshgifts		Dawn's Welsh Gifts	Cardiau, anrhegion a nwyddau cartref wedi'u crefftio â llaw, unigryw a phersonol.🎄 Cardiau Nadolig, anrhegion ac addurniadau ar gael 🎅🏻	Handcrafted, unique and personalised Welsh cards, gifts and home goods.🎄Christmas cards, gifts and decorations available 🎅🏻	🛍🎁󠁧🏴󠁧󠁢󠁷󠁬󠁳󠁿		dawnsemporium@gmail.com	44	0	7774 277013	https://www.dawnswelshgifts.co.uk/	https://facebook.com/profile.php?id=100093379312898	https://instagram.com/dawnswelshgifts/				7 Terrace Rd	Aberystwyth	Ceredigion	Wales	SY23 1NY	UK	52.4146359	-4.0819632
2c15cc8a9fe586c37c2a4023d8f2fb1c	rattraybutchers		Rattray Butchers	Cigyddion Manwerthu wedi'u lleoli yn Aberystwyth sy'n cyflenwi Cig ffres o'r ansawdd gorau o ffynonellau lleol	Retail Butchers located in Aberystwyth supplying locally sourced prime quality fresh Meat	🍅🥩		Info@rattraybutchers.co.uk	44	0	1970 615353	https://rattraybutchers.co.uk	https://facebook.com/RobRattrayButchersAber/					8 Chalybeate St	Aberystwyth	Ceredigion	Wales	SY23 1HS	UK	52.4147315	-4.0833621
4ff320dd341a6693d3de052afe5136f0	gwesty.uk		GwesTY Guest House	Darganfyddwch encil cynnes a deniadol lle mae cysur yn cwrdd â llonyddwch.	Discover a warm and inviting retreat where comfort meets tranquility.	🏢🛎			44	0	1970 629896	https://gwesty.uk/						South Road	Aberystwyth	Ceredigion	Wales	SY23 1JS	UK	52.4122701	-4.0886788
e5764bec82d8707ad757b830c73b63e3	fayscakeboutique		Fay's Cake Boutique	cacennau priodas ac achlysur cyfoes o safon uchel.	High quality contemporary style wedding & occasion cakes.	🍅🥖		fayscakeboutique@outlook.com	44	0	7495 012915	https://www.fayscakeboutique.co.uk/	https://facebook.com/fayscakeboutique	https://instagram.com/fayscakeboutique/				Aberystwyth Market Hall Upper, Great Darkgate St	Aberystwyth	Ceredigion	Wales	SY23 1DW	UK	52.4136681	-4.0866994
32361a7310ff327995120547f9aad31b	aberdining		Aber Dining	Bwyd blasus dilys Bangladeshaidd ac Indiaidd wedi'i leoli yn Aberystwyth 😊	Delicious authentic Bangladeshi & Indian food based in Aberystwyth 😊	🍅🍽🇧🇩🇮🇳		aberdining@gmail.com	44	0	1970 210289		https://facebook.com/profile.php?id=61561945293953					20 N Parade	Aberystwyth	Ceredigion	Wales	SY23 2NF	UK	52.4155377	-4.0826491
7e864e258a1e2f85deb2ea5a834e8fee	paprikarestaurantaberystwyth		Paprika	Bwyty Hwngari traddodiadol yn Aberystwyth. Coginio cartref dilys. Arbenigedd coginio.	Traditional Hungarian Restaurant in Aberystwyth. Authentic home made cuisine. Culinary speciality.	🍅🍽🇭🇺			44	0				https://instagram.com/paprikarestaurant.wales/				9 Terrace Road	Aberystwyth	Ceredigion	Wales	SY23 1NY	UK	52.4146771	-4.0819205
38a0acb5e9d53c9eb77f847a303dcbaf	molliessweetshop		Mollies Sweet Shop	Melysion, Candy, Siocled, Diodydd	Sweets, Candy, Chocolate, Drinks	🍅🛍🍭		molliessweetshop@outlook.com	44	0		https://molliessweetshop.com	https://facebook.com/molliessweetshop/	https://instagram.com/molliesaberystwyth/				32 Terrace Rd	Aberystwyth	Ceredigion	Wales	SY23 2AE	UK	52.4156307	-4.0831108
3f0b4fa681c402d4ef7249f2c53fa766	thecambrian		The Cambrian	Bar cyfeillgar a deniadol, gyda dewis o gwrw a seidr gwych, wedi'i addurno â dewis eang	Friendly and inviting bar, with a choice of great beers and ciders, decorated with a wide selections	🍅💧🍺☕️🍽🍖			44	0	1970 612446	https://www.thecambrian.co.uk/	https://facebook.com/profile.php?id=100063635346747	https://instagram.com/thecambrian_aberystwyth/				Alexandra Rd	Aberystwyth	Ceredigion	Wales	SY23 1LG	UK	52.413959	-4.0827059
6bda3b0cc958bcff54aa3a2d5bef5b64	nutrition.wales		Nutrition Wales	Cyfleuster cymdeithasol, cymunedol sy'n cefnogi ac yn annog arferion bwyta newydd a all newid iechyd a bywydau pobl.	A social, community based facility supporting and encouraging new eating habits that can change people's health and lives.	🌼👩‍⚕️		karen@nutrition.wales	44	0	7519 303707		https://facebook.com/nutrition.wales					3 Lovegrove Farm Stables, Capel Dewi	Aberystwyth	Ceredigion	Wales	SY23 3HR	UK	52.4197617	-4.0158914
4b305fcfb18efe474bd0c204a2d3058b	themeccaaberystwyth		The Mecca	Masnachwyr Te a Choffi	Tea and Coffee Merchants 	🍅🛍💧🫖☕			44	0	1970 612888		https://facebook.com/themecca.aberystwyth					25 Chalybeate Street	Aberystwyth	Ceredigion	Wales	SY23 !HX	UK	52.4140958	-4.0835487
0b20708ad38100bc1ecde45dc2999d47	hollandandbarrett		Holland & Barret	Manwerthwr iechyd a lles mwyaf y DU, gyda dros 150 mlynedd o brofiad	The UK’s largest health & wellness retailer, with over 150 years of experience	🍅🛒🛍🌼💊		customerservices@hollandandbarrett.com	44	0	330 058 2025	https://www.hollandandbarrett.com/	https://facebook.com/hollandandbarrett						Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
df99e7dec4da20bc998bd388f73b4046	theranaskitchen		The Rana's Kitchen	Byrgyrs | Cyw Iâr wedi'i Ffrio | Cebabs | Cyrri Bangladeshi	Burgers | Fried Chicken | Kebabs | Bangladeshi Curries	🍅🍽🍔🍛🇧🇩			44	0	1970 358394	https://theranaskitchen.com/	https://facebook.com/theranaskitchen/					11 Pier St	Aberystwyth	Ceredigion	Wales	SY23 2LJ	UK	52.4145347	-4.0860467
313f02a9bf9aaba5f9fd00a4e7bd1218	codicwmwl.com		CodiCwmwl Hypnotherapy Einir Trimble	Hypnotherapydd yn cefnogi merched gyda straen, gorbryder, gwella lles, rheoli pwysau	Hypnotherapist supporting women with stress, anxiety, improving wellbeing, weight management	🌼👩‍⚕️		info@codicwmwl.com	44	0	7889 218942	https://www.codicwmwl.com/	https://facebook.com/@hypnotherapyeinirtrimble						Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
c50a4851d495b0eb58e193ac52dd6de3	ystwythbooks	Llyfrau Ystwyth	Ystwyth Books	Siop lyfrau Newydd ac Ail-law yn Aberystwyth. Gelwir yn aml yn siop lyfrau orau Cymru. Siop lyfrau newydd ac ail-law yn Aberystwyth.	New and Secondhand bookshop in Aberystwyth. Frequently called the best bookshop in Wales. Siop lyfrau newydd ac ail-law yn Aberystwyth.	 🛍📚		ystwyth.books@btconnect.com	44	0	1970 639479	http://www.ystwythbooks.co.uk/	https://facebook.com/ystwythbooks					7 Princess Street	Aberystwyth	Ceredigion	Wales	SY23 1DX	UK	52.4136339	-4.0862815
b3adacfa4cc98dff2a13b4990e0c9456	theseasideharpist		The Seaside Harpist	Rydw i ar gael i’w llogi mewn gigs preifat mewn bwytai, caffis, priodasau, partïon gardd a llawer mwy. Rwyf hefyd yn mwynhau bysgio ar hyd arfordir Cymru.	I’m available for hire at private gigs at restaurants, cafes, weddings, garden parties and much more. I also enjoy busking along the welsh coast.	🎸			44	0			https://facebook.com/profile.php?id=61561631636654	https://instagram.com/the_seaside_harpist/					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
63121312d268ee187ca2af641d3054ff	waterstonesaberystwyth		Waterstones Aberystwyth	Mae Waterstones Aberystwyth yn siop lyfrau sydd â’i chymuned, o drigolion ac ymwelwyr yn ganolog iddi!	Waterstones Aberystwyth is a bookshop that has it’s community, of residents and visitors alike at it’s heart!	🛍📚		aberystwyth@waterstones.com	44	0	1970 611222	https://www.waterstones.com/	https://facebook.com/waterstonesaber					27 Great Darkgate St	Aberystwyth	Ceredigion	Wales	SY23 1DE	UK	52.414609	-4.0850228
0a67a9f466f0fb9a44c49d7a8545799e			Custom Cymru	Brodwaith ac Argraffu | Gwisg Ysgol | Dillad tîm | Dillad gwaith | Clybiau	Embroidery & Print | School Uniforms | Teamwear | Workwear | Clubs				44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
889a378e352d4684543e3161a3726ff8			Queer Little Space CIC						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
a9231a5ca9c08903c7055a1920a3abe5	flowersbyclaireaberystwyth		Flowers by Claire	Trefniadau pwrpasol a thuswau wedi'u gwneud yn ôl yr archeb. Casgliad o ganol tref Aberystwyth.	Bespoke arrangements and bouquets made to order. Collection from Aberystwyth Town centre.	🛍🌷		Claireadelroberts@gmail.com	44	0	7792 316051		https://facebook.com/p/Flowers-by-Claire-100036847705925/						Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
cceeae28c0d90370872744f70ce398c5			Barber Lu	Gwallt Personol a Grooming	Custom Hair & Grooming				44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
e78eda2a166008e30bfbec93e8202a76			Yum Yum Tree						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
6e06d4f209c71d084925629b16ac0c48	rachelsorganic		Rachel's Organic Dairy	Iogwrt organig blasus wedi'i wneud gyda'r gorau sydd gan natur i'w gynnig.	Great tasting organic yogurts made with the best nature has to offer.	🍅🐮						https://www.rachelsorganic.co.uk/	https://www.facebook.com/rachelsorganic		https://www.youtube.com/user/RachelsOrganicTV		https://twitter.com/rachelsorganic								
